	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	featureData.symbol
ENSG00000184182	15.50657642	1.506363032	0.30280233	4.974740555	6.53E-07	1.63E-05	UBE2F
ENSG00000178685	3.657073517	2.510950026	0.50483611	4.973792439	6.57E-07	1.63E-05	PARP10
ENSG00000127824	10.4133989	-1.349753949	0.271557219	-4.970421894	6.68E-07	1.65E-05	TUBA4A
ENSG00000162144	9.746397365	-1.451990292	0.292261939	-4.968112838	6.76E-07	1.66E-05	CYB561A3
ENSG00000154640	12.58956111	1.229493763	0.24814204	4.954798318	7.24E-07	1.76E-05	BTG3
ENSG00000112343	14.32267677	1.110979952	0.224935944	4.939094794	7.85E-07	1.90E-05	TRIM38
ENSG00000020577	3.28077109	2.412716489	0.48968941	4.927034238	8.35E-07	2.01E-05	SAMD4A
ENSG00000163512	7.671469049	1.522353678	0.309699033	4.915590671	8.85E-07	2.12E-05	AZI2
ENSG00000101577	4.531699958	2.011999164	0.409621207	4.911853029	9.02E-07	2.16E-05	LPIN2
ENSG00000138459	7.85449633	1.430404071	0.29261353	4.888372968	1.02E-06	2.43E-05	SLC35A5
ENSG00000108679	5.599434102	2.440780829	0.503333172	4.849234993	1.24E-06	2.95E-05	LGALS3BP
ENSG00000136874	4.542563605	2.248266343	0.465015016	4.834825249	1.33E-06	3.16E-05	STX17
ENSG00000112667	21.78151639	-1.014655978	0.209987651	-4.831979285	1.35E-06	3.20E-05	DNPH1
ENSG00000065911	18.23252364	1.037889585	0.216721663	4.789044033	1.68E-06	3.95E-05	MTHFD2
ENSG00000104903	7.601018037	-1.502764047	0.313896505	-4.787450715	1.69E-06	3.97E-05	LYL1
ENSG00000066923	6.639316296	1.968622929	0.41243021	4.7732268	1.81E-06	4.25E-05	STAG3
ENSG00000119866	9.092891159	1.558119796	0.32665844	4.769874594	1.84E-06	4.30E-05	BCL11A
ENSG00000149212	15.481307	-1.047966472	0.219952608	-4.76451033	1.89E-06	4.40E-05	SESN3
ENSG00000137767	15.53905451	1.153105162	0.242176137	4.76143181	1.92E-06	4.45E-05	SQRDL
ENSG00000185880	12.15636946	1.184694302	0.249285005	4.752368881	2.01E-06	4.62E-05	TRIM69
ENSG00000182568	5.65620133	1.713246994	0.361453041	4.739888173	2.14E-06	4.88E-05	SATB1
ENSG00000105221	5.423882466	1.661969428	0.351950829	4.722163694	2.33E-06	5.32E-05	AKT2
ENSG00000076053	15.68660362	1.102604668	0.233594935	4.720156579	2.36E-06	5.35E-05	RBM7
ENSG00000073331	2.485296461	2.715306068	0.57584391	4.715350849	2.41E-06	5.46E-05	ALPK1
ENSG00000116478	12.1834405	-1.069962073	0.227965106	-4.693534428	2.69E-06	6.05E-05	HDAC1
ENSG00000163041	11.80651248	-1.112997794	0.237868745	-4.679041768	2.88E-06	6.47E-05	H3F3A
ENSG00000126790	4.661619709	2.461946377	0.526568174	4.675456089	2.93E-06	6.57E-05	L3HYPDH
ENSG00000085117	24.14644036	-1.174202625	0.251911542	-4.661170411	3.14E-06	7.02E-05	CD82
ENSG00000173960	7.095154379	1.466253188	0.314787695	4.657911379	3.19E-06	7.10E-05	UBXN2A
ENSG00000185112	4.663360807	-1.86201473	0.400022054	-4.65478018	3.24E-06	7.18E-05	FAM43A
ENSG00000111144	13.54501775	-1.032867419	0.222086015	-4.65075398	3.31E-06	7.31E-05	LTA4H
ENSG00000146757	7.252272318	1.43487002	0.309716591	4.632848428	3.61E-06	7.92E-05	ZNF92
ENSG00000117280	11.20085844	1.30614435	0.282417227	4.624874915	3.75E-06	8.19E-05	RAB7L1
ENSG00000182670	16.98157947	-1.06545422	0.231684567	-4.598727624	4.25E-06	9.19E-05	TTC3
ENSG00000138166	6.322657802	1.515592443	0.331520842	4.571635482	4.84E-06	0.000103795	DUSP5
ENSG00000173334	4.912652728	1.94175635	0.428664216	4.529784095	5.90E-06	0.000125971	TRIB1
ENSG00000130775	10.0026457	1.302361858	0.288274205	4.517788394	6.25E-06	0.00013297	THEMIS2
ENSG00000009790	17.07705976	-1.04603432	0.232430836	-4.500411127	6.78E-06	0.000143188	TRAF3IP3
ENSG00000102921	3.686984821	1.854729839	0.412545375	4.495820222	6.93E-06	0.000145932	N4BP1
ENSG00000107796	2.530039024	2.509653901	0.561773655	4.467375565	7.92E-06	0.000165023	ACTA2
ENSG00000161981	6.206510797	-1.650817427	0.370333178	-4.457654687	8.29E-06	0.000172241	SNRNP25
ENSG00000134371	14.27135003	1.017293229	0.230196919	4.419230429	9.91E-06	0.00020277	CDC73
ENSG00000121060	3.333371131	2.221724448	0.504077294	4.407507486	1.05E-05	0.000213517	TRIM25
ENSG00000159958	6.239258543	-1.485924532	0.33821138	-4.393478815	1.12E-05	0.000227205	TNFRSF13C
ENSG00000146285	2.69765179	2.308567398	0.534057586	4.32269377	1.54E-05	0.000310026	SCML4
ENSG00000136573	10.5740033	-1.138252398	0.263353132	-4.322152499	1.55E-05	0.000310026	BLK
ENSG00000185262	10.31253164	1.254572657	0.291040735	4.310642832	1.63E-05	0.000324999	UBALD2
ENSG00000173801	2.425308443	2.732911473	0.635116314	4.303009403	1.68E-05	0.000335576	JUP
ENSG00000177989	5.26256023	1.609789024	0.375268549	4.28969875	1.79E-05	0.000354586	ODF3B
ENSG00000003400	2.959994747	2.017926554	0.474399688	4.253642249	2.10E-05	0.000415439	CASP10
ENSG00000168016	4.54556693	1.951298782	0.458773473	4.253294704	2.11E-05	0.000415439	TRANK1
ENSG00000116001	7.582414626	1.301196571	0.306112798	4.250709479	2.13E-05	0.000419241	TIA1
ENSG00000104312	10.26807755	1.142303006	0.268975435	4.246867403	2.17E-05	0.000425457	RIPK2
ENSG00000131979	3.129420096	1.875996583	0.442353008	4.240949087	2.23E-05	0.000435776	GCH1
ENSG00000171204	14.8881171	1.033875626	0.245095675	4.218253236	2.46E-05	0.000478556	TMEM126B
ENSG00000169660	2.866571952	2.323061841	0.551381718	4.213164431	2.52E-05	0.000488297	HEXDC
ENSG00000163568	18.68982653	1.390163177	0.332277885	4.183736679	2.87E-05	0.000550763	AIM2
ENSG00000154305	12.00506401	1.02196709	0.244918765	4.172677793	3.01E-05	0.000575464	MIA3
ENSG00000152818	4.349038735	1.676241044	0.402854957	4.160904596	3.17E-05	0.000604523	UTRN
ENSG00000110852	25.33915774	1.096947307	0.265040753	4.138787314	3.49E-05	0.000664282	CLEC2B
ENSG00000163659	5.314176852	1.599471549	0.388030116	4.122029404	3.76E-05	0.000707853	TIPARP
ENSG00000153214	2.893862187	1.865864879	0.453747857	4.112118332	3.92E-05	0.000736239	TMEM87B
ENSG00000175938	5.005546648	-1.441719775	0.350622011	-4.111891814	3.92E-05	0.000736239	ORAI3
ENSG00000139112	3.93467725	-1.697109293	0.412908026	-4.110138787	3.95E-05	0.000740134	GABARAPL1
ENSG00000197265	12.6088214	1.066634288	0.260203272	4.099234715	4.15E-05	0.000770528	GTF2E2
ENSG00000168404	2.915561296	2.184636703	0.533118742	4.097842623	4.17E-05	0.000773397	MLKL
ENSG00000186891	12.52684214	-1.14323144	0.279793636	-4.085980849	4.39E-05	0.00081028	TNFRSF18
ENSG00000110987	3.105060975	-1.920455537	0.470643804	-4.080486176	4.49E-05	0.000827785	BCL7A
ENSG00000171621	2.190666491	2.231800158	0.547709872	4.074785341	4.61E-05	0.000844479	SPSB1
ENSG00000115525	4.385412545	1.601993773	0.394956422	4.056127924	4.99E-05	0.000908636	ST3GAL5
ENSG00000273272	5.528181847	1.66069929	0.410912913	4.04148723	5.31E-05	0.000958647	CTA-384D8.34
ENSG00000146409	3.506628452	1.798946507	0.448431244	4.011643996	6.03E-05	0.001076302	SLC18B1
ENSG00000103202	4.326207846	-1.83768896	0.460712666	-3.988796265	6.64E-05	0.001177602	NME4
ENSG00000169252	3.544919747	2.027217355	0.508726218	3.984888695	6.75E-05	0.00119453	ADRB2
ENSG00000188290	6.408825809	1.779992934	0.447366974	3.978820603	6.93E-05	0.001222751	HES4
ENSG00000184371	1.601209352	2.812994273	0.707894421	3.973748329	7.08E-05	0.00124097	CSF1
ENSG00000107738	4.329567627	-1.604399906	0.40466182	-3.964791902	7.35E-05	0.00128138	C10orf54
ENSG00000144747	11.75248128	-1.070810509	0.271782237	-3.939957673	8.15E-05	0.001402078	TMF1
ENSG00000155629	2.400600221	1.975487985	0.503756973	3.921509955	8.80E-05	0.001497967	PIK3AP1
ENSG00000122694	4.52881051	1.502301871	0.383783221	3.914454275	9.06E-05	0.001539209	GLIPR2
ENSG00000171860	2.469681063	2.319293932	0.592981018	3.911244812	9.18E-05	0.00155654	C3AR1
ENSG00000123983	8.651546452	1.126375889	0.289063339	3.896640415	9.75E-05	0.001649955	ACSL3
ENSG00000198945	4.624839246	1.538495396	0.394914891	3.895764458	9.79E-05	0.001652473	L3MBTL3
ENSG00000120539	2.254532139	2.124118736	0.546196573	3.888927252	0.000100688	0.001692652	MASTL
ENSG00000136986	14.87257731	1.007944293	0.261310361	3.857268761	0.000114661	0.001923546	DERL1
ENSG00000261644	1.391875128	2.673710961	0.695558096	3.843979353	0.000121055	0.002018252	RP11-327F22.2
ENSG00000115419	5.358919797	1.494461845	0.389119661	3.84062281	0.000122723	0.002041841	GLS
ENSG00000144118	2.491141619	2.076701334	0.542026326	3.831366177	0.000127434	0.00211587	RALB
ENSG00000197629	2.141027972	2.020789662	0.529222785	3.818410167	0.000134314	0.002220996	MPEG1
ENSG00000152492	23.48803433	1.028390402	0.270899164	3.796211056	0.000146924	0.002409799	CCDC50
ENSG00000073861	2.059819434	2.260015115	0.597212127	3.784275321	0.000154157	0.002518211	TBX21
ENSG00000148444	18.20257661	-1.095243252	0.289729579	-3.780225872	0.000156686	0.002549224	COMMD3
ENSG00000101439	2.820227105	1.904537435	0.503891268	3.77965953	0.000157043	0.002549898	CST3
ENSG00000067057	4.531271367	1.366768524	0.363471226	3.760321106	0.000169695	0.002738836	PFKP
ENSG00000127528	6.226218349	-1.575233972	0.419101337	-3.758599251	0.000170867	0.002752256	KLF2
ENSG00000128335	3.927860314	1.925579041	0.513000503	3.753561704	0.00017434	0.002802604	APOL2
ENSG00000123737	9.8602204	1.137964373	0.30383796	3.745300199	0.000180178	0.002884992	EXOSC9
ENSG00000100298	2.111705533	2.144590161	0.572866612	3.74361172	0.000181394	0.002898717	APOBEC3H
ENSG00000085449	4.343686228	1.479369712	0.395226801	3.743090566	0.000181771	0.002899009	WDFY1
ENSG00000168792	1.860768939	-2.195500359	0.586634831	-3.742533245	0.000182174	0.002899729	ABHD15
ENSG00000136682	10.78984569	1.288770071	0.346144497	3.723214095	0.000196703	0.003100462	CBWD2
ENSG00000185753	4.970148181	1.433516712	0.386213697	3.71171899	0.000205856	0.003219643	CXorf38
ENSG00000140398	3.22737258	-1.671751786	0.451497213	-3.702684623	0.00021333	0.00333009	NEIL1
ENSG00000075234	1.432840004	2.429775008	0.658568555	3.689479233	0.000224714	0.003475329	TTC38
ENSG00000112367	3.724146473	1.545151535	0.419812595	3.680574506	0.000232709	0.003584163	FIG4
ENSG00000155158	1.3230076	2.550045619	0.694102479	3.673874816	0.0002389	0.003665548	TTC39B
ENSG00000171476	4.195462816	-1.558774811	0.426317638	-3.656369505	0.000255813	0.003910125	HOPX
ENSG00000172264	2.336306972	2.016852039	0.552096577	3.653078327	0.000259115	0.003945772	MACROD2
ENSG00000100852	6.658569526	1.111166228	0.304242985	3.652232864	0.00025997	0.003951348	ARHGAP5
ENSG00000228701	1.317462027	2.56787965	0.705360436	3.640521243	0.000272087	0.004120024	TNKS2-AS1
ENSG00000118308	6.789575936	-1.156591166	0.318751022	-3.628509672	0.000285062	0.004284409	LRMP
ENSG00000175463	7.223835817	-1.131114651	0.311945607	-3.625999612	0.000287846	0.004318221	TBC1D10C
ENSG00000261690	1.1744732	2.541288067	0.702116419	3.619468221	0.000295209	0.004412311	AC009133.12
ENSG00000105698	3.125952548	-1.89531946	0.52396202	-3.617284057	0.000297711	0.00443331	USF2
ENSG00000108773	4.6916936	1.546611774	0.428119334	3.612571659	0.000303175	0.004489882	KAT2A
ENSG00000139083	3.440225183	1.584820803	0.438994842	3.61011258	0.000306064	0.004524378	ETV6
ENSG00000108688	1.460184457	2.27863411	0.633011065	3.59967501	0.000318615	0.004684222	CCL7
ENSG00000089692	1.234251233	2.57287286	0.716020749	3.593293717	0.000326524	0.004779324	LAG3
ENSG00000100596	5.63944801	1.331188346	0.370655651	3.591442202	0.000328853	0.004799831	SPTLC2
ENSG00000137642	3.727974746	-1.735588425	0.483516832	-3.589509837	0.0003313	0.004826837	SORL1
ENSG00000149218	3.99816454	1.693150452	0.472646337	3.58227774	0.000340611	0.004953568	ENDOD1
ENSG00000230438	3.920423864	1.585996506	0.443299519	3.577708608	0.00034662	0.005022878	RP11-420G6.4
ENSG00000149781	5.4470849	-1.246641528	0.349182053	-3.570176409	0.000356741	0.005132753	FERMT3
ENSG00000137106	7.801245664	-1.276512442	0.358255493	-3.563134319	0.000366453	0.005225995	GRHPR
ENSG00000100342	1.805342604	2.311246906	0.651350893	3.548389865	0.000387594	0.00547917	APOL1
ENSG00000137509	5.101276311	1.340334049	0.379047027	3.536062685	0.000406138	0.005711364	PRCP
ENSG00000167995	6.649167792	-1.097117159	0.310455626	-3.533893636	0.000409486	0.005743951	BEST1
ENSG00000129355	5.899841907	1.491963368	0.422216935	3.533641704	0.000409876	0.005743951	CDKN2D
ENSG00000165806	9.220650353	1.076394761	0.304687586	3.532781808	0.000411212	0.005752695	CASP7
ENSG00000125746	2.401823767	-1.76715893	0.50060458	-3.530049466	0.000415482	0.005802396	EML2
ENSG00000139641	2.57204399	-1.948393011	0.553332276	-3.521198918	0.0004296	0.005953317	ESYT1
ENSG00000107099	7.570990278	1.146791747	0.326581667	3.511500687	0.000445584	0.006117139	DOCK8
ENSG00000137193	10.29027111	-1.123256409	0.320172962	-3.508280032	0.000451014	0.006181186	PIM1
ENSG00000139725	9.480952913	-1.046632837	0.29916557	-3.498506985	0.000467871	0.00636903	RHOF
ENSG00000197121	5.013880877	1.356197211	0.387993565	3.49541161	0.000473331	0.006432531	PGAP1
ENSG00000136244	4.129547718	1.706291171	0.489017501	3.489223119	0.000484427	0.006561262	IL6
ENSG00000090238	8.816600174	-1.017252918	0.291642351	-3.488015075	0.000486621	0.006568972	YPEL3
ENSG00000256061	1.285544372	-2.606830889	0.747727101	-3.486339985	0.000489678	0.00659923	DYX1C1
ENSG00000120675	23.72939297	1.122598979	0.322603849	3.47980653	0.000501776	0.006706381	DNAJC15
ENSG00000241106	9.698676413	1.247550881	0.360456582	3.461029551	0.000538114	0.007155256	HLA-DOB
ENSG00000146192	4.486717454	1.488315638	0.430545466	3.456814101	0.000546602	0.007233751	FGD2
ENSG00000132294	7.428497543	1.005733405	0.291676311	3.448114797	0.000564514	0.007410163	EFR3A
ENSG00000013810	4.792041897	-1.376264102	0.399619534	-3.443936006	0.000573311	0.007493721	TACC3
ENSG00000172785	9.974933881	1.375694944	0.399473325	3.443771728	0.00057366	0.007493721	CBWD1
ENSG00000127951	3.069007128	1.863928441	0.543956449	3.426613371	0.000611159	0.007932309	FGL2
ENSG00000184574	2.405849368	-2.029481393	0.593098823	-3.421826709	0.000622019	0.008060335	LPAR5
ENSG00000074696	6.607988446	-1.079355352	0.316375492	-3.411627578	0.000645763	0.008327971	PTPLAD1
ENSG00000134070	1.882949167	-2.103261203	0.616932194	-3.40922588	0.000651475	0.008388261	IRAK2
ENSG00000115828	4.346460506	-1.51041496	0.443680136	-3.404287997	0.000663368	0.008500779	QPCT
ENSG00000156384	5.290676997	-1.404078775	0.412913828	-3.400415969	0.000672834	0.008581288	SFR1
ENSG00000152749	3.07024947	1.767000553	0.520451696	3.395128819	0.000685963	0.008734958	GPR180
ENSG00000184898	1.816408073	2.000205518	0.589273583	3.39435803	0.000687897	0.008745809	RBM43
ENSG00000152689	5.540238713	1.127504503	0.332229581	3.393751089	0.000689423	0.008751454	RASGRP3
ENSG00000221968	3.755932095	-1.364544469	0.404615525	-3.37244714	0.000745034	0.009427768	FADS3
ENSG00000150768	4.813780053	1.222148782	0.362981189	3.366975534	0.000759974	0.0096018	DLAT
ENSG00000034677	7.090296174	1.021713012	0.303695248	3.364270659	0.000767462	0.009666201	RNF19A
ENSG00000108798	4.383090269	-1.520990058	0.452922077	-3.358171604	0.000784599	0.009836072	ABI3
ENSG00000115652	6.212159631	-1.091298722	0.325433256	-3.353371859	0.000798334	0.00997732	UXS1
ENSG00000152242	2.221668784	1.671968759	0.498686799	3.352743171	0.000800149	0.009984578	C18orf25
ENSG00000135074	1.298150723	2.309760121	0.689464941	3.350076247	0.000807893	0.010065677	ADAM19
ENSG00000204516	3.351039807	1.528140163	0.456235641	3.349453716	0.000809711	0.010072803	MICB
ENSG00000223960	1.626127336	2.329095622	0.695686609	3.347909235	0.000814237	0.010113546	AC009948.5
ENSG00000232629	1.106087313	-2.695094385	0.805699176	-3.34503803	0.000822713	0.010187529	HLA-DQB2
ENSG00000198833	11.14277301	1.307663314	0.390884718	3.345393802	0.000821658	0.010187529	UBE2J1
ENSG00000272009	2.891144624	-1.54783925	0.46285548	-3.344109161	0.000825472	0.010206071	RP1-313I6.12
ENSG00000187954	1.982528178	-1.807619809	0.540874816	-3.342029906	0.000831681	0.010267134	CYHR1
ENSG00000145545	3.792896468	1.427448015	0.427254695	3.340976776	0.000834842	0.010279232	SRD5A1
ENSG00000166326	9.591958746	1.00171958	0.300983236	3.328157386	0.000874225	0.010710576	TRIM44
ENSG00000099385	3.604833542	-1.484114625	0.446460427	-3.32417956	0.000886791	0.010831707	BCL7C
ENSG00000143546	1.387260828	-2.340544834	0.707760376	-3.306973538	0.000943098	0.011433119	S100A8
ENSG00000011590	8.909605965	1.203009726	0.36373895	3.307343703	0.000941853	0.011433119	ZBTB32
ENSG00000134758	9.613656609	1.057785556	0.320305163	3.30243055	0.000958508	0.011585198	RNF138
ENSG00000139618	3.118063514	1.570645861	0.476117268	3.29886347	0.000970771	0.011715904	BRCA2
ENSG00000102218	2.810721556	1.512512839	0.460318531	3.285796113	0.001016946	0.012212193	RP2
ENSG00000177842	1.335346703	2.123813804	0.646934779	3.282887045	0.001027498	0.012304179	ZNF620
ENSG00000229474	3.073816	1.492871089	0.454786933	3.282572523	0.001028645	0.012304179	PATL2
ENSG00000186665	1.845941445	-2.127288999	0.64841906	-3.280731752	0.001035382	0.012366464	C17orf58
ENSG00000132589	4.43790638	-1.39881971	0.426497235	-3.279786119	0.001038858	0.012389685	FLOT2
ENSG00000177272	2.234301572	1.6050335	0.491775634	3.263751575	0.001099475	0.012997598	KCNA3
ENSG00000141664	1.774641132	2.055717223	0.631054421	3.25759103	0.001123622	0.013244327	ZCCHC2
ENSG00000002330	3.255630094	-1.393460315	0.430329414	-3.238124723	0.001203182	0.014120362	BAD
ENSG00000117676	1.871514282	-1.915273797	0.591919685	-3.23569877	0.001213454	0.01422027	RPS6KA1
ENSG00000157303	2.419345073	1.65845246	0.513483399	3.229807357	0.001238737	0.014495548	SUSD3
ENSG00000148362	5.919393247	-1.14033197	0.353289107	-3.227758648	0.001247642	0.01457866	C9orf142
ENSG00000105327	1.349453476	-2.173253878	0.674095257	-3.223956636	0.001264325	0.014709835	BBC3
ENSG00000179750	3.085736785	1.737841536	0.539435413	3.221593344	0.001274799	0.014789135	APOBEC3B
ENSG00000174123	3.244061677	-1.404549841	0.43792025	-3.207318779	0.001339784	0.015454347	TLR10
ENSG00000147382	4.686502937	-1.244647875	0.388155363	-3.206571375	0.00134327	0.015472478	FAM58A
ENSG00000100600	4.902632229	1.069054082	0.333602899	3.204570721	0.001352641	0.015536153	LGMN
ENSG00000268804	1.569972147	1.857553769	0.580842799	3.198031844	0.00138369	0.015825343	RP11-542M13.3
ENSG00000117298	5.328904754	1.159941192	0.363139785	3.194200255	0.001402188	0.016014256	ECE1
ENSG00000177383	2.861711361	-1.492051336	0.468253848	-3.186415532	0.001440475	0.016405189	MAGEF1
ENSG00000110756	3.742718521	1.289286103	0.405861062	3.176668625	0.001489772	0.01691895	HPS5
ENSG00000143545	2.009170141	-1.684113382	0.531932352	-3.166029245	0.001545353	0.017452124	RAB13
ENSG00000135925	2.371242251	-1.646597505	0.520044116	-3.16626504	0.0015441	0.017452124	WNT10A
ENSG00000100422	2.79387294	-1.631157996	0.517573762	-3.151546919	0.001624081	0.018188804	CERK
ENSG00000180644	1.998916895	2.29527437	0.729980377	3.144295988	0.00166487	0.018568462	PRF1
ENSG00000185272	1.424313167	2.050669981	0.653053869	3.140123777	0.001688765	0.018809023	RBM11
ENSG00000174405	1.596496657	2.158855311	0.689000993	3.133312336	0.001728454	0.019171851	LIG4
ENSG00000068305	6.495760433	1.075810667	0.343332137	3.133440042	0.001727702	0.019171851	MEF2A
ENSG00000162739	3.342822232	1.317905757	0.421318702	3.128049505	0.001759705	0.01949175	SLAMF6
ENSG00000269996	1.889173104	2.035117573	0.650750198	3.12734069	0.001763954	0.019512081	RP11-343N15.5
ENSG00000007520	5.989504175	-1.003385466	0.32118518	-3.124009222	0.001784049	0.019707401	TSR3
ENSG00000096968	1.481480439	1.97291446	0.632383453	3.119807214	0.001809694	0.019963423	JAK2
ENSG00000165506	8.228891572	-1.128794935	0.362235835	-3.116187926	0.001832055	0.020182555	DNAAF2
ENSG00000172081	4.493990374	-1.133059481	0.365113426	-3.103308176	0.001913702	0.020967748	MOB3A
ENSG00000186063	5.09017156	1.089769857	0.35196981	3.096202646	0.001960164	0.021303605	AIDA
ENSG00000214140	2.39995936	-1.690951777	0.54611599	-3.096323504	0.001959365	0.021303605	PRCD
ENSG00000254415	1.044649373	2.259037625	0.73021377	3.093666154	0.001976998	0.021428964	SIGLEC14
ENSG00000168461	5.857784515	1.210579052	0.39162161	3.091195742	0.001993522	0.021579138	RAB31
ENSG00000182831	1.042047594	2.207287039	0.716778036	3.079456859	0.002073784	0.022358157	C16orf72
ENSG00000102158	3.477162354	1.34828749	0.438475211	3.074945756	0.002105408	0.022668885	MAGT1
ENSG00000238121	2.895575754	-1.566466799	0.510379702	-3.069218455	0.002146196	0.023046667	LINC00426
ENSG00000096060	2.673358138	1.417671731	0.462458593	3.065510625	0.002172987	0.023303408	FKBP5
ENSG00000154642	3.295209059	1.39962661	0.456778878	3.064122879	0.002183092	0.023380773	C21orf91
ENSG00000138764	1.72113897	-1.79376745	0.585698726	-3.062611154	0.00219415	0.023437113	CCNG2
ENSG00000141480	6.778085554	-1.017291653	0.332688976	-3.057785877	0.002229788	0.023755032	ARRB2
ENSG00000111885	1.691558725	1.960717563	0.642067348	3.053756851	0.002259952	0.0240131	MAN1A1
ENSG00000166004	2.873532982	1.479374837	0.484824139	3.05136382	0.002278044	0.024141888	KIAA1731
ENSG00000196329	6.000801462	1.040485465	0.341880869	3.043415294	0.002339093	0.024724058	GIMAP5
ENSG00000172123	1.312153588	2.09107705	0.687027461	3.043658616	0.002337202	0.024724058	SLFN12
ENSG00000143013	5.305354268	1.356245099	0.447626962	3.02985569	0.002446706	0.025627028	LMO4
ENSG00000111275	2.149338383	-1.743291349	0.576597635	-3.023410511	0.002499429	0.026077918	ALDH2
ENSG00000171443	2.710840199	-1.430977267	0.473459347	-3.022386772	0.002507899	0.026098932	ZNF524
ENSG00000162819	2.743378616	1.417374353	0.469848818	3.016660465	0.002555759	0.026562812	BROX
ENSG00000105717	1.297395437	-2.350726806	0.782672213	-3.003462711	0.002669263	0.027504066	PBX4
ENSG00000124222	3.978016581	1.195238032	0.398037295	3.002829249	0.002674825	0.027517343	STX16
ENSG00000140284	1.992693255	1.814378589	0.605789994	2.995061998	0.002743891	0.028191995	SLC27A2
ENSG00000182179	2.46164623	1.593387218	0.533583885	2.986198164	0.002824695	0.028985389	UBA7
ENSG00000151490	2.100849283	1.634202614	0.548061087	2.981789172	0.002865693	0.02936881	PTPRO
ENSG00000123685	2.288281287	1.718409836	0.577230551	2.976990445	0.002910931	0.02977332	BATF3
ENSG00000155090	7.927085888	1.12390314	0.377551298	2.97682234	0.002912527	0.02977332	KLF10
ENSG00000171206	1.640072806	-1.853800949	0.623509991	-2.973169598	0.002947415	0.030016122	TRIM8
ENSG00000205744	1.703501161	-1.815952151	0.613781876	-2.958627847	0.00309012	0.031155502	DENND1C
ENSG00000110719	4.125656091	1.231649511	0.418037698	2.946264219	0.003216375	0.032267507	TCIRG1
ENSG00000100784	3.446350979	1.307872901	0.444351161	2.943331798	0.003247002	0.032534398	RPS6KA5
ENSG00000163050	4.016767636	-1.395517021	0.474294004	-2.942303736	0.003257802	0.032602213	ADCK3
ENSG00000165997	2.350820942	1.634821366	0.556379314	2.938321616	0.003299945	0.032942414	ARL5B
ENSG00000179088	3.250782955	-1.342280988	0.457602868	-2.933287969	0.003353927	0.033440012	C12orf42
ENSG00000129226	6.167465813	1.191967639	0.406785312	2.930213071	0.003387297	0.033689643	CD68
ENSG00000156304	4.695701485	-1.221787822	0.417166579	-2.928776857	0.003402986	0.033804112	SCAF4
ENSG00000267121	3.808632403	-1.363187796	0.467016851	-2.918926355	0.003512392	0.034746842	CTD-2020K17.1
ENSG00000143390	6.167582667	1.086303955	0.373335094	2.909729012	0.003617423	0.035671316	RFX5
ENSG00000088179	2.143731641	-1.54841566	0.53309905	-2.904555282	0.003677752	0.036200879	PTPN4
ENSG00000125245	2.821911823	-1.401103061	0.482414155	-2.904357277	0.003680079	0.036200879	GPR18
ENSG00000099840	3.774566353	-1.373001222	0.475250775	-2.889003643	0.003864646	0.037740975	IZUMO4
ENSG00000172869	4.140961051	1.126051102	0.390470475	2.88383162	0.003928688	0.038273937	DMXL1
ENSG00000162772	1.973826964	1.694215932	0.587928294	2.881671027	0.003955725	0.038490965	ATF3
ENSG00000213658	4.26112301	-1.211903908	0.420667779	-2.880904998	0.003965351	0.038538259	LAT
ENSG00000103657	2.063669718	-1.621855669	0.564211808	-2.874551094	0.004046023	0.039208602	HERC1
ENSG00000198106	1.200246876	-2.009245829	0.699031317	-2.874328774	0.004048872	0.039208602	SNX29P2
ENSG00000245556	2.508755557	1.404843866	0.489228813	2.871547687	0.004084671	0.039413668	CTD-2037K23.2
ENSG00000186827	5.59176258	-1.31458378	0.457997833	-2.87028384	0.004101035	0.039524396	TNFRSF4
ENSG00000102805	5.185212362	-1.042572523	0.364618239	-2.859353737	0.004245051	0.040766609	CLN5
ENSG00000156500	1.031775772	1.890198615	0.661234402	2.858590857	0.004255272	0.040816289	FAM122C
ENSG00000268001	4.412643241	1.09331752	0.382568273	2.857836361	0.004265403	0.040864986	CTC-241F20.3
ENSG00000204389	13.16226944	1.146721719	0.402147313	2.851496659	0.004351394	0.041575807	HSPA1A
ENSG00000147813	4.070645935	-1.199892003	0.421245838	-2.84843646	0.004393463	0.041893323	NAPRT1
ENSG00000104998	3.910893688	-1.390218668	0.488741203	-2.844488371	0.004448281	0.042316235	IL27RA
ENSG00000232442	2.371006721	-1.665281372	0.587210984	-2.835916589	0.004569438	0.04321459	CTD-3184A7.4
ENSG00000257704	2.150945881	1.485633764	0.524958438	2.830002639	0.004654762	0.043867606	PRR24
ENSG00000153029	4.065366582	1.143485074	0.404183146	2.829126067	0.004667531	0.043936734	MR1
ENSG00000160284	1.547139406	-1.835013161	0.650604572	-2.820473818	0.004795279	0.044878036	SPATC1L
ENSG00000151135	3.226644196	1.325210762	0.469960366	2.819835154	0.004804833	0.044915464	C12orf23
ENSG00000005448	5.799763063	-1.218571719	0.432805414	-2.815518657	0.004869857	0.045470743	WDR54
ENSG00000164611	6.518356331	1.105701231	0.392845762	2.814593763	0.004883893	0.045496725	PTTG1
ENSG00000171657	1.800632471	1.817785953	0.646412259	2.812115532	0.004921682	0.045743359	GPR82
