	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	featureData.symbol
ENSG00000079263	2.273651654	3.133007251	0.715099038	4.38122146	1.18E-05	0.000236735	SP140
ENSG00000171631	17.04528004	1.673525925	0.383765868	4.36079929	1.30E-05	0.000259091	P2RY6
ENSG00000133328	2.134378049	4.731272936	1.086180094	4.355882569	1.33E-05	0.000264105	HRASLS2
ENSG00000047249	6.009575596	1.849376629	0.424800026	4.353522867	1.34E-05	0.000266089	ATP6V1H
ENSG00000146192	2.469530752	2.762493053	0.640045183	4.316090688	1.59E-05	0.000313391	FGD2
ENSG00000106591	12.66450399	1.118471638	0.259929684	4.302977722	1.69E-05	0.000331455	MRPL32
ENSG00000131203	228.6768979	1.488175572	0.348125253	4.274827981	1.91E-05	0.000371412	IDO1
ENSG00000146278	20.57048395	-1.320797715	0.309049138	-4.273746645	1.92E-05	0.000372026	PNRC1
ENSG00000116863	5.231495565	1.749860262	0.410073238	4.267189616	1.98E-05	0.000381907	ADPRHL2
ENSG00000136068	2.501404236	3.475807458	0.81643061	4.257321338	2.07E-05	0.000397887	FLNB
ENSG00000164136	3.084043667	2.701116626	0.636123961	4.246211104	2.17E-05	0.000416805	IL15
ENSG00000114850	17.01541291	1.336338995	0.315325102	4.237972126	2.26E-05	0.000431031	SSR3
ENSG00000143546	4.368128982	-3.105347413	0.73386213	-4.231513366	2.32E-05	0.000440818	S100A8
ENSG00000104312	7.774355998	1.469882186	0.348183718	4.221570713	2.43E-05	0.000459283	RIPK2
ENSG00000162772	3.34555151	2.317141179	0.549350633	4.217963974	2.47E-05	0.000463952	ATF3
ENSG00000221963	2.710206531	2.719689262	0.64479918	4.21788573	2.47E-05	0.000463952	APOL6
ENSG00000155363	1.465808248	4.514146646	1.070920899	4.215200813	2.50E-05	0.000466608	MOV10
ENSG00000120280	8.714529806	1.73488387	0.412726368	4.203472338	2.63E-05	0.000489955	CXorf21
ENSG00000173801	1.468204078	4.484131972	1.069701296	4.191947778	2.77E-05	0.000513944	JUP
ENSG00000008083	3.366353487	-2.281625384	0.544394899	-4.191121898	2.78E-05	0.000514242	JARID2
ENSG00000135929	1.771212207	-4.528125993	1.086744725	-4.166687804	3.09E-05	0.000563936	CYP27A1
ENSG00000128335	2.56090033	2.767352286	0.664142647	4.166804073	3.09E-05	0.000563936	APOL2
ENSG00000026103	6.311966467	1.802158669	0.432820869	4.163751792	3.13E-05	0.00056782	FAS
ENSG00000092330	5.695585841	1.545896366	0.371446072	4.161832589	3.16E-05	0.000570906	TINF2
ENSG00000137331	9.91317914	-1.290585304	0.310778133	-4.152754545	3.28E-05	0.000592272	IER3
ENSG00000135077	9.687834191	1.374427893	0.331452679	4.146679091	3.37E-05	0.000604603	HAVCR2
ENSG00000196954	23.9866946	1.077290688	0.260590741	4.13403287	3.56E-05	0.000635114	CASP4
ENSG00000213064	5.079371498	1.797898136	0.435883006	4.124726386	3.71E-05	0.000659408	SFT2D2
ENSG00000085514	10.41016879	1.685051122	0.409281246	4.117098296	3.84E-05	0.000679616	PILRA
ENSG00000197272	1.918420012	4.552367452	1.106161544	4.115463493	3.86E-05	0.000682456	IL27
ENSG00000129116	2.02207087	-3.534860115	0.860548715	-4.107681591	4.00E-05	0.000703803	PALLD
ENSG00000118418	9.256251596	1.237490247	0.301591292	4.103202842	4.07E-05	0.000713442	HMGN3
ENSG00000180628	8.707915591	1.770497626	0.431492194	4.103197346	4.07E-05	0.000713442	PCGF5
ENSG00000163399	12.94237071	-1.030962773	0.251430543	-4.100387968	4.12E-05	0.000720078	ATP1A1
ENSG00000105374	12.84425212	1.908937473	0.46693502	4.08822939	4.35E-05	0.00075669	NKG7
ENSG00000124256	1.30937007	4.387479469	1.073787562	4.085984625	4.39E-05	0.000761855	ZBP1
ENSG00000135549	16.9435546	-1.397992156	0.342470358	-4.082082209	4.46E-05	0.000772551	PKIB
ENSG00000117226	1.974359927	2.927035086	0.718598752	4.073253783	4.64E-05	0.000800154	GBP3
ENSG00000013364	10.60123765	1.233344273	0.302898934	4.071801298	4.67E-05	0.000802874	MVP
ENSG00000136874	1.752178073	3.401987145	0.839297592	4.05337413	5.05E-05	0.000861502	STX17
ENSG00000117091	28.27024695	1.222808755	0.301945323	4.04976882	5.13E-05	0.000869981	CD48
ENSG00000108424	6.993505416	1.374041556	0.339960474	4.041768559	5.30E-05	0.000897694	KPNB1
ENSG00000038210	2.508278612	2.345140069	0.580657656	4.038765431	5.37E-05	0.000905275	PI4K2B
ENSG00000149932	11.52741796	1.094965264	0.27113792	4.03840696	5.38E-05	0.000905275	TMEM219
ENSG00000159228	4.436666385	1.852731767	0.459620031	4.031007445	5.55E-05	0.000926862	CBR1
ENSG00000114450	3.125187925	2.130206872	0.530008892	4.019190818	5.84E-05	0.000969253	GNB4
ENSG00000185404	2.166615298	3.874507644	0.967525136	4.004555026	6.21E-05	0.001028442	SP140L
ENSG00000104951	59.19114881	1.257740283	0.315231982	3.989887937	6.61E-05	0.00108821	IL4I1
ENSG00000231925	17.63671928	1.046051086	0.262559242	3.984057375	6.77E-05	0.001109244	TAPBP
ENSG00000213928	4.423543359	1.962671431	0.493482121	3.977188531	6.97E-05	0.00113869	IRF9
ENSG00000173786	4.250146754	1.972078307	0.496374961	3.972960893	7.10E-05	0.001155982	CNP
ENSG00000132109	2.289835159	2.614094455	0.658809282	3.967907752	7.25E-05	0.001177597	TRIM21
ENSG00000138166	22.4288168	1.409739472	0.355442911	3.96614879	7.30E-05	0.001183145	DUSP5
ENSG00000116717	4.696899007	-1.910642985	0.482294955	-3.96156536	7.45E-05	0.001202876	GADD45A
ENSG00000132256	3.883357576	1.936665342	0.493650962	3.923147103	8.74E-05	0.001397048	TRIM5
ENSG00000137726	2.41141925	3.209076884	0.818048976	3.922842002	8.75E-05	0.001397048	FXYD6
ENSG00000152749	1.990579732	3.42740644	0.87346529	3.923918305	8.71E-05	0.001397048	GPR180
ENSG00000117475	2.835106745	2.344599534	0.598019841	3.920604926	8.83E-05	0.001404422	BLZF1
ENSG00000175416	6.481206808	-1.38230136	0.3537169	-3.907931344	9.31E-05	0.001476277	CLTB
ENSG00000158042	3.563396704	1.934588199	0.496455254	3.896802746	9.75E-05	0.001541721	MRPL17
ENSG00000138433	8.323858998	1.188855272	0.305330687	3.89366455	9.87E-05	0.001557745	CIR1
ENSG00000111846	1.602871338	3.366822002	0.864965411	3.892435419	9.92E-05	0.001561594	GCNT2
ENSG00000133321	4.659677979	1.656456978	0.425996362	3.888429871	0.000100895	0.001583474	RARRES3
ENSG00000166825	4.634594489	-1.681505863	0.435826377	-3.858201228	0.000114225	0.00177885	ANPEP
ENSG00000254087	10.23207208	1.124561268	0.291815903	3.853666836	0.000116362	0.001807488	LYN
ENSG00000160791	4.124954366	1.888282435	0.490640679	3.848605542	0.000118792	0.001840518	CCR5
ENSG00000131871	17.37144568	1.030733673	0.268130169	3.844154038	0.000120969	0.001869465	VIMP
ENSG00000205268	3.691574961	1.858982048	0.486147516	3.823905273	0.000131354	0.002024796	PDE7A
ENSG00000169583	16.14707062	2.148462982	0.562733507	3.817904843	0.00013459	0.002069404	CLIC3
ENSG00000147443	2.357547745	-2.329019183	0.612876742	-3.800142871	0.000144613	0.002212282	DOK2
ENSG00000171612	4.743160364	-1.663556107	0.439026148	-3.789195962	0.000151136	0.002300452	SLC25A33
ENSG00000100591	11.37093399	1.007366052	0.265958927	3.787675268	0.000152063	0.002308772	AHSA1
ENSG00000127951	45.24010472	1.436708163	0.381157726	3.769327144	0.000163688	0.002472876	FGL2
ENSG00000135655	6.627907923	1.285771962	0.341344655	3.766785103	0.000165363	0.002491966	USP15
ENSG00000121966	53.42635909	-1.213042188	0.323790291	-3.746382212	0.000179403	0.002696835	CXCR4
ENSG00000135211	4.374289439	1.556981113	0.41698409	3.73391012	0.00018853	0.002827014	TMEM60
ENSG00000112419	2.643217375	2.284781618	0.613256884	3.72565181	0.000194811	0.002899671	PHACTR2
ENSG00000179021	4.067682072	1.63083426	0.438345636	3.720430014	0.000198884	0.002947131	C3orf38
ENSG00000111348	23.50573029	-1.216116621	0.326929743	-3.71981029	0.000199372	0.002947131	ARHGDIB
ENSG00000166411	6.270026392	1.725599139	0.464061452	3.718471187	0.000200432	0.002947131	IDH3A
ENSG00000102962	41.03210677	-1.478256906	0.397500934	-3.718876555	0.000200111	0.002947131	CCL22
ENSG00000168081	3.55603723	3.237645578	0.871212582	3.71625209	0.0002022	0.002965924	PNOC
ENSG00000167552	12.31362112	-1.226998724	0.330757468	-3.70966295	0.000207535	0.003036834	TUBA1A
ENSG00000105967	7.190649715	1.160112042	0.313724091	3.697873624	0.000217413	0.003166078	TFEC
ENSG00000158473	1.026591036	4.057944913	1.097755668	3.696582974	0.000218521	0.003174579	CD1D
ENSG00000004478	5.78008903	1.555808389	0.421028499	3.695256717	0.000219665	0.003183562	FKBP4
ENSG00000099860	31.6058817	1.259211835	0.342749659	3.673852923	0.00023892	0.003446141	GADD45B
ENSG00000144848	17.44196517	1.030618893	0.28099609	3.667733929	0.00024471	0.003516946	ATG3
ENSG00000196664	1.728028824	2.989555479	0.817089294	3.658786747	0.000253412	0.003620685	TLR7
ENSG00000065427	7.69752826	1.282523926	0.351241043	3.651406781	0.000260808	0.003717585	KARS
ENSG00000135916	17.64671833	1.612329479	0.443147949	3.638354829	0.000274385	0.003901938	ITM2C
ENSG00000064961	4.19162485	-1.807633794	0.497496037	-3.633463709	0.000279642	0.003967377	HMG20B
ENSG00000261690	1.354853552	3.48741856	0.964077746	3.617362372	0.00029762	0.004187761	AC009133.12
ENSG00000103507	4.219440362	-1.837810046	0.508091629	-3.617083891	0.000297941	0.004187761	BCKDK
ENSG00000157500	5.434523847	1.336323211	0.37015447	3.610177157	0.000305988	0.004290914	APPL1
ENSG00000111224	1.590256184	2.920922699	0.810847439	3.602308595	0.000315404	0.004412737	PARP11
ENSG00000166750	7.920873324	2.246793223	0.624582158	3.597274107	0.00032157	0.004488637	SLFN5
ENSG00000120526	3.777300268	1.751322355	0.488138344	3.587758216	0.000333533	0.004635821	NUDCD1
ENSG00000134758	3.018926028	2.058634062	0.573807871	3.587671353	0.000333644	0.004635821	RNF138
ENSG00000067057	2.678448138	2.193121473	0.611540534	3.586224217	0.000335501	0.004650943	PFKP
ENSG00000099284	1.468253316	-3.100406986	0.865193836	-3.58348252	0.000339043	0.004689327	H2AFY2
ENSG00000003400	1.391821369	3.075087464	0.858391656	3.582382754	0.000340474	0.004698392	CASP10
ENSG00000127616	1.065810704	-3.953593103	1.104058879	-3.580962191	0.000342331	0.004713278	SMARCA4
ENSG00000137267	2.051087182	2.846442616	0.798667048	3.563991554	0.000365258	0.004994879	TUBB2A
ENSG00000117859	4.118513801	1.614371402	0.453516919	3.559671831	0.000371319	0.005066323	OSBPL9
ENSG00000149218	1.19866826	3.990678889	1.121636227	3.557908342	0.00037382	0.005088988	ENDOD1
ENSG00000138061	8.493566213	-1.416322407	0.400450012	-3.536826977	0.000404965	0.005496003	CYP1B1
ENSG00000163823	3.983885048	1.594359124	0.450835117	3.53645726	0.000405532	0.005496003	CCR1
ENSG00000117899	7.36820023	1.15309365	0.327067636	3.525551054	0.000422603	0.00571457	MESDC2
ENSG00000175183	3.343860915	2.537604939	0.721315898	3.518021643	0.000434777	0.005866099	CSRP2
ENSG00000134371	5.758614852	1.362509048	0.389881914	3.494671074	0.000474646	0.006359147	CDC73
ENSG00000153113	15.07038011	1.225413419	0.350701209	3.494180769	0.000475519	0.006359147	CAST
ENSG00000136052	3.645114773	1.560445095	0.450101478	3.46687396	0.000526549	0.00701062	SLC41A2
ENSG00000109083	5.263481829	-1.523258305	0.440958511	-3.454425455	0.000551467	0.007326283	IFT20
ENSG00000114439	7.73032074	1.085491306	0.314485334	3.451643651	0.000557183	0.007386029	BBX
ENSG00000136682	3.862275374	1.478634498	0.42872553	3.448907038	0.00056286	0.007428777	CBWD2
ENSG00000135925	3.311758484	2.145173821	0.621888149	3.449452805	0.000561724	0.007428777	WNT10A
ENSG00000120539	1.605924695	2.793627378	0.810456105	3.446981718	0.000566887	0.007465655	MASTL
ENSG00000197405	1.513540878	-3.435108853	0.998754659	-3.439392068	0.000583022	0.007661494	C5AR1
ENSG00000071859	4.549873669	-1.384153562	0.402841079	-3.435979188	0.000590416	0.007725145	FAM50A
ENSG00000163931	7.588156424	-1.237508129	0.361244532	-3.425679895	0.000613263	0.00798956	TKT
ENSG00000101347	8.153864869	1.108886941	0.32500944	3.411860718	0.000645211	0.008387739	SAMHD1
ENSG00000102393	6.858789539	-1.298049575	0.381851953	-3.399352985	0.000675455	0.008743387	GLA
ENSG00000111605	4.971965985	-1.377283039	0.405947689	-3.3927599	0.000691923	0.008937456	CPSF6
ENSG00000146070	5.707968693	-1.41812662	0.418183518	-3.391158563	0.000695978	0.008951669	PLA2G7
ENSG00000136816	2.234192193	2.50821555	0.739560319	3.391495573	0.000695123	0.008951669	TOR1B
ENSG00000129355	1.6407317	2.761121464	0.815578986	3.385474014	0.000710554	0.009119785	CDKN2D
ENSG00000116001	2.741370458	2.139316365	0.633210907	3.37852103	0.000728769	0.009314093	TIA1
ENSG00000184990	6.146504093	-1.209372473	0.358087961	-3.377305594	0.000731997	0.009335656	SIVA1
ENSG00000163297	5.388159791	1.285319326	0.381896458	3.365622537	0.000763711	0.009699295	ANTXR2
ENSG00000168310	7.617486712	1.174854182	0.349171207	3.364693757	0.000766287	0.009711641	IRF2
ENSG00000137642	1.405140719	-3.031126297	0.90204639	-3.36027762	0.000778642	0.009847625	SORL1
ENSG00000184988	2.415913479	2.140939708	0.638562426	3.352749273	0.000800132	0.010077332	TMEM106A
ENSG00000167703	3.04859985	-1.758231817	0.525659367	-3.34481211	0.000823383	0.010327238	SLC43A2
ENSG00000120337	1.097406173	3.789247455	1.13608933	3.335342877	0.000851943	0.010663367	TNFSF18
ENSG00000027697	8.87636498	-1.033473129	0.309946347	-3.334361379	0.000854955	0.010679005	IFNGR1
ENSG00000119977	9.830138462	-1.145250924	0.344657954	-3.322862309	0.000890989	0.011015531	TCTN3
ENSG00000115539	4.143801757	-1.58770178	0.478204072	-3.320134379	0.000899741	0.011101085	PDCL3
ENSG00000132463	9.594984438	1.072992821	0.325489328	3.296553	0.000978791	0.011954675	GRSF1
ENSG00000006075	9.754046458	2.585951649	0.787838174	3.282338599	0.001029499	0.012525198	CCL3
ENSG00000105939	3.218186496	1.665417573	0.508031457	3.278178054	0.001044795	0.012684101	ZC3HAV1
ENSG00000086300	2.617881831	2.267160116	0.69342456	3.269512282	0.001077331	0.013052938	SNX10
ENSG00000100453	98.7591445	1.250018965	0.383199806	3.262055317	0.001106076	0.013374463	GZMB
ENSG00000133313	7.306178337	1.135751951	0.348405734	3.259854358	0.001114694	0.01345183	CNDP2
ENSG00000106617	2.954072692	1.64107964	0.503688729	3.258122619	0.001121519	0.013507285	PRKAG2
ENSG00000170802	3.769100962	1.541911972	0.473354658	3.257413752	0.001124324	0.013514198	FOXN2
ENSG00000104660	6.332452181	1.093015227	0.335718509	3.25574908	0.001130937	0.013566759	LEPROTL1
ENSG00000122417	3.681437259	1.952745054	0.600545536	3.25161863	0.001147499	0.013738236	ODF2L
ENSG00000122861	1.502388885	-3.792209153	1.16673197	-3.250283055	0.001152902	0.0137757	PLAU
ENSG00000011422	14.55894961	-1.35349007	0.417157482	-3.244554226	0.001176346	0.01402816	PLAUR
ENSG00000115649	6.624662079	1.249179237	0.386459732	3.232365846	0.001227698	0.014611773	CNPPD1
ENSG00000137547	2.976694489	-1.752438681	0.544486366	-3.218517105	0.001288553	0.015246198	MRPL15
ENSG00000119986	1.54964557	-2.572304849	0.801261953	-3.210316973	0.001325887	0.015657353	AVPI1
ENSG00000164305	3.520652518	1.665334412	0.518978538	3.208869518	0.00133258	0.015705772	CASP3
ENSG00000075884	2.625629075	1.649897997	0.516053317	3.197146384	0.001387945	0.016264809	ARHGAP15
ENSG00000101057	4.787320801	2.233542033	0.698610396	3.197121092	0.001388066	0.016264809	MYBL2
ENSG00000137947	7.61576048	1.00832554	0.315688365	3.194053538	0.001402901	0.016375287	GTF2B
ENSG00000163947	1.207637215	2.573544618	0.806509596	3.190965899	0.00141798	0.016487762	ARHGEF3
ENSG00000088826	1.718427422	-2.52716924	0.793629609	-3.184318239	0.001450954	0.016838849	SMOX
ENSG00000118971	2.211126302	2.253579853	0.708346554	3.181465118	0.001465322	0.016973076	CCND2
ENSG00000166963	5.09465289	1.834533897	0.579350854	3.166533519	0.001542676	0.017827576	MAP1A
ENSG00000000938	3.323000516	-1.692796684	0.534872003	-3.164863137	0.001551559	0.017869478	FGR
ENSG00000115271	7.457551917	1.240056876	0.392003881	3.163379077	0.001559491	0.017926751	GCA
ENSG00000168016	1.286359086	2.976306316	0.943209278	3.155510007	0.001602178	0.018382562	TRANK1
ENSG00000159314	1.962903267	2.147618168	0.681541141	3.151120366	0.001626454	0.018590682	ARHGAP27
ENSG00000240857	5.421675337	1.17796734	0.374778597	3.143101953	0.001671676	0.01902391	RDH14
ENSG00000177917	6.656601884	1.335812616	0.425047912	3.142734212	0.001673777	0.01902391	ARL6IP6
ENSG00000175866	2.356906636	-1.750501055	0.557420061	-3.140362496	0.001687389	0.019142701	BAIAP2
ENSG00000090013	2.647882178	-1.816432949	0.580102266	-3.131228846	0.001740765	0.019637899	BLVRB
ENSG00000180549	3.29567025	1.92287619	0.615327102	3.124965864	0.001778257	0.02002357	FUT7
ENSG00000143344	3.196337971	1.520007051	0.486969294	3.12136118	0.001800171	0.020195252	RGL1
ENSG00000166326	2.093636906	1.898058786	0.608562954	3.11891937	0.001815156	0.020325724	TRIM44
ENSG00000134531	3.124037039	2.032458983	0.654293752	3.106340196	0.001894187	0.021093718	EMP1
ENSG00000150768	1.392852221	2.317633456	0.747908018	3.098821512	0.00194292	0.021517754	DLAT
ENSG00000073169	1.202932409	2.582970234	0.833391911	3.09934642	0.001939481	0.021517754	SELO
ENSG00000120594	2.854553003	-1.61453315	0.524029844	-3.080994657	0.002063104	0.022682906	PLXDC2
ENSG00000065989	1.32011	-2.480279987	0.806670621	-3.074712184	0.002107058	0.02308238	PDE4A
ENSG00000137364	6.345081437	1.12221064	0.365049611	3.074131858	0.002111161	0.023085584	TPMT
ENSG00000102879	11.76876131	-1.058582233	0.345160608	-3.066926552	0.00216272	0.023564312	CORO1A
ENSG00000170893	4.612555909	-2.592486646	0.845708013	-3.065463028	0.002173332	0.023630931	TRH
ENSG00000111666	3.437597437	-1.555564916	0.508236498	-3.060710758	0.002208123	0.023906862	CHPT1
ENSG00000002822	3.085856928	-1.738552944	0.568987743	-3.055519149	0.002246713	0.024261292	MAD1L1
ENSG00000112715	1.351872958	-3.134096581	1.026825086	-3.052220503	0.002271552	0.024444202	VEGFA
ENSG00000081041	2.059955256	-2.293399735	0.752873061	-3.046197099	0.002317559	0.024893209	CXCL2
ENSG00000169439	1.341387947	-2.783587828	0.915864643	-3.039300458	0.002371282	0.025425183	SDC2
ENSG00000153922	4.769691974	-1.266169132	0.4176218	-3.031855931	0.002430552	0.025923033	CHD1
ENSG00000221914	4.720410586	1.199397661	0.39628375	3.026613279	0.002473101	0.026244674	PPP2R2A
ENSG00000102760	6.814330913	-1.468062878	0.485147651	-3.026012548	0.00247802	0.026244674	RGCC
ENSG00000074356	4.165024581	-1.391725876	0.45992105	-3.026010391	0.002478038	0.026244674	C17orf85
ENSG00000128309	2.174091559	-1.787927434	0.593192942	-3.014074017	0.002577649	0.027157214	MPST
ENSG00000104973	1.578469626	2.129312664	0.706614284	3.013401669	0.002583367	0.027170208	MED25
ENSG00000107771	7.084287676	1.211761854	0.402548752	3.01022385	0.002610552	0.02731386	CCSER2
ENSG00000099985	1.383997287	-3.259288793	1.082735331	-3.010235927	0.002610448	0.02731386	OSM
ENSG00000101460	1.197727093	-2.689636789	0.894414575	-3.007147762	0.002637115	0.027496808	MAP1LC3A
ENSG00000158517	3.011264234	1.661383615	0.553602182	3.001042391	0.002690571	0.027862358	NCF1
ENSG00000118508	6.125443917	-1.213558535	0.405339484	-2.993931215	0.00275408	0.028422859	RAB32
ENSG00000146592	1.006328859	-3.485185607	1.163954196	-2.994263537	0.002751082	0.028422859	CREB5
ENSG00000183734	1.726120493	2.364680928	0.79346017	2.980213775	0.002880473	0.029426483	ASCL2
ENSG00000186827	18.63121971	-1.093051922	0.36734894	-2.975514022	0.00292498	0.029780719	TNFRSF4
ENSG00000198160	2.896423025	1.544474673	0.519397078	2.973591379	0.002943368	0.029867538	MIER1
ENSG00000104783	1.197419654	-2.418130948	0.813748885	-2.97159356	0.002962586	0.029962179	KCNN4
ENSG00000038274	6.680399991	1.050830789	0.355283248	2.95772681	0.003099167	0.031187294	MAT2B
ENSG00000169490	11.8879751	1.018750647	0.344815494	2.954480483	0.00313196	0.031465027	TM2D2
ENSG00000162980	5.426263531	-1.113873139	0.377279246	-2.952383811	0.003153307	0.031616841	ARL5A
ENSG00000064012	4.593990385	1.225452017	0.415559622	2.948919847	0.003188867	0.031721107	CASP8
ENSG00000161570	17.89740136	1.635298138	0.555625467	2.94316628	0.003248739	0.032158267	CCL5
ENSG00000117676	1.027639519	-2.604689129	0.887239535	-2.935722571	0.003327718	0.032886321	RPS6KA1
ENSG00000185862	6.075093183	-1.13664331	0.387914774	-2.930136683	0.003388129	0.033374452	EVI2B
ENSG00000066827	1.41868585	2.329443996	0.795388741	2.928686158	0.003403979	0.033476147	ZFAT
ENSG00000126860	7.667944361	-1.081211665	0.369848484	-2.923390824	0.003462416	0.033940643	EVI2A
ENSG00000100290	3.758934914	1.757935037	0.601850164	2.920884866	0.003490388	0.034159564	BIK
ENSG00000163453	4.197204516	1.500085103	0.513842146	2.919350067	0.003507621	0.03427285	IGFBP7
ENSG00000163739	2.373580375	-3.436934709	1.179857799	-2.913007578	0.003579659	0.034864269	CXCL1
ENSG00000114021	2.230499294	-1.775004329	0.60967049	-2.911415854	0.003597948	0.034986146	NIT2
ENSG00000003436	4.728548939	-1.580178008	0.544469206	-2.902235776	0.003705096	0.035970304	TFPI
ENSG00000079616	1.146799488	-2.373268348	0.819777714	-2.895014475	0.00379141	0.036515683	KIF22
ENSG00000095564	1.06708404	2.646911872	0.917599813	2.884603762	0.003919066	0.037377523	BTAF1
ENSG00000121691	10.00750792	-1.186250623	0.412108739	-2.878489368	0.003995847	0.037882385	CAT
ENSG00000180644	1.981411212	2.77812775	0.965472619	2.877479585	0.004008658	0.037930912	PRF1
ENSG00000100558	1.308739397	-2.871744212	0.999756203	-2.872444506	0.004073096	0.03837452	PLEK2
ENSG00000114416	3.607089543	1.320367123	0.460079257	2.869868839	0.004106421	0.038628413	FXR1
ENSG00000121073	4.236817999	-1.671872927	0.582971634	-2.8678461	0.004132765	0.038815955	SLC35B1
ENSG00000125652	3.85651858	-1.379042765	0.481180141	-2.865959438	0.004157475	0.038927333	ALKBH7
ENSG00000185022	5.47843109	-1.118183527	0.39011353	-2.866302863	0.004152967	0.038927333	MAFF
ENSG00000144655	3.368845009	1.388250324	0.484708789	2.864091506	0.004182072	0.039036966	CSRNP1
ENSG00000173391	4.526975768	-1.400823474	0.489415953	-2.862235005	0.004206649	0.039145742	OLR1
ENSG00000100079	9.422653702	1.912138532	0.668660863	2.859653731	0.004241038	0.039405228	LGALS2
ENSG00000120217	1.092322158	2.367174673	0.829156624	2.854918607	0.004304786	0.039835474	CD274
ENSG00000235162	4.737264236	-1.504820028	0.527495037	-2.852766231	0.004334049	0.039962967	C12orf75
ENSG00000163041	8.696888865	-1.030191805	0.362872747	-2.838989186	0.004525669	0.041477312	H3F3A
ENSG00000169504	3.171156701	1.374294488	0.484695542	2.835376787	0.004577167	0.041755205	CLIC4
ENSG00000115232	3.042962099	1.476941326	0.520979669	2.834930832	0.004583561	0.041755205	ITGA4
ENSG00000184293	2.995131485	1.502615462	0.529820708	2.836082925	0.004567059	0.041755205	CLECL1
ENSG00000111843	4.299732779	-1.277998669	0.451133786	-2.832859582	0.004613365	0.041837969	TMEM14C
ENSG00000162623	3.9459672	1.52919924	0.541144873	2.825859242	0.004715398	0.042572103	TYW3
ENSG00000128340	4.045471074	1.355119544	0.479488756	2.826175855	0.004710739	0.042572103	RAC2
ENSG00000114331	2.432146994	1.57069871	0.556069383	2.824645195	0.0047333	0.042670134	ACAP2
ENSG00000196371	1.461551757	2.096297547	0.745142547	2.813283924	0.004903833	0.044010994	FUT4
ENSG00000104972	1.238185535	2.46028157	0.87496012	2.811878523	0.00492531	0.044073159	LILRB1
ENSG00000148362	4.118248421	1.500332719	0.533745805	2.810949905	0.004939548	0.044135368	C9orf142
ENSG00000126070	1.435607519	-2.151768656	0.767144047	-2.804908236	0.005033091	0.044904953	AGO3
ENSG00000273272	1.783433466	2.105162887	0.751635497	2.8007763	0.005097984	0.045417044	CTA-384D8.34
ENSG00000092203	5.274287169	1.090571884	0.38969581	2.798520938	0.005133724	0.045601321	TOX4
ENSG00000072110	2.931680383	-2.119683242	0.758787989	-2.793511854	0.005213912	0.046245795	ACTN1
ENSG00000139684	7.055601917	1.00018607	0.359515463	2.782039086	0.005401853	0.047842731	ESD
ENSG00000169871	1.593164519	2.01574733	0.725443561	2.77864115	0.005458679	0.048275443	TRIM56
ENSG00000165671	4.165743303	-1.248732294	0.44961852	-2.777315078	0.005481002	0.048340231	NSD1
ENSG00000106991	3.322033952	-1.36910244	0.493466629	-2.774458004	0.005529377	0.048687453	ENG
ENSG00000166428	8.220723591	1.296490099	0.467648938	2.772357628	0.005565186	0.048931633	PLD4
ENSG00000005810	4.11578849	1.198160316	0.432504112	2.770286534	0.0056007	0.049172521	MYCBP2
ENSG00000167680	1.106919033	-2.566517471	0.92789684	-2.765951301	0.005675701	0.04975776	SEMA6B
ENSG00000254772	1.490839672	-2.156119555	0.781581578	-2.7586622	0.005803849	0.050735527	EEF1G
ENSG00000125844	4.108913513	1.315820245	0.477507205	2.755602914	0.005858407	0.05113866	RRBP1
ENSG00000154122	1.223485649	-2.269640216	0.825077993	-2.750818997	0.005944648	0.051742353	ANKH
ENSG00000173039	3.039303765	1.331770938	0.484567736	2.748368986	0.005989257	0.052055834	RELA
ENSG00000087263	1.408457222	-2.257148966	0.825832419	-2.73318038	0.006272597	0.05405319	OGFOD1
ENSG00000198087	2.526865461	1.43481233	0.527653418	2.719232516	0.006543359	0.056146843	CD2AP
ENSG00000172239	6.606698453	1.014987465	0.373646813	2.716435496	0.006598905	0.056543378	PAIP1
ENSG00000077463	2.02672424	-1.667871163	0.615342089	-2.710477949	0.006718632	0.057326014	SIRT6
ENSG00000162032	2.680947603	-1.469936246	0.543144434	-2.70634504	0.006802832	0.05796281	SPSB3
ENSG00000204161	1.979128948	-1.932601842	0.714662196	-2.704217257	0.006846551	0.058223923	C10orf128
ENSG00000239961	6.16701091	1.727415365	0.639450494	2.701405946	0.006904701	0.05858358	LILRA4
ENSG00000248323	1.274728348	-2.133315726	0.790094406	-2.70007699	0.006932343	0.058735853	LUCAT1
ENSG00000132329	23.61854883	-1.125017637	0.416739896	-2.699567877	0.006942959	0.05874364	RAMP1
ENSG00000008130	2.241822754	1.614883552	0.598937748	2.696246073	0.007012584	0.059085166	NADK
ENSG00000196923	3.342036414	-1.208864542	0.448934169	-2.692743447	0.007086678	0.059626519	PDLIM7
ENSG00000167705	1.556753258	2.115807352	0.787298852	2.687425933	0.007200507	0.060249546	RILP
ENSG00000188603	3.067220103	1.341202359	0.500333276	2.680617947	0.007348636	0.061235266	CLN3
ENSG00000132842	2.778815614	1.375809965	0.51366952	2.678395176	0.007397588	0.061518831	AP3B1
ENSG00000197932	2.923349886	-1.505324774	0.562076066	-2.678151348	0.007402976	0.061518831	F8A1
